Event Count,location,Event duration
3084,"{'latitude': 20.07369, 'longitude': 86.4348905}",401.834
3085,"{'latitude': 20.4772264, 'longitude': 86.4483538}",411.668
3086,"{'latitude': 21.1894473, 'longitude': 83.4596801}",828.269
3087,"{'latitude': 19.5959636, 'longitude': 83.8808659}",438.333
3088,"{'latitude': 20.3975634, 'longitude': 86.4851393}",356.087
3089,"{'latitude': 22.1172187, 'longitude': 84.0598505}",321.419
3090,"{'latitude': 20.9895019, 'longitude': 84.0754251}",324.5
3091,"{'latitude': 21.4943879, 'longitude': 83.9857851}",695.172
3092,"{'latitude': 21.65184, 'longitude': 86.96687}",997.668
3093,"{'latitude': 22.2773652, 'longitude': 84.5237159}",820.169
3094,"{'latitude': 20.0959753, 'longitude': 82.646697}",1515.498
3095,"{'latitude': 21.0736791, 'longitude': 84.0660939}",472.163
3096,"{'latitude': 20.7991869, 'longitude': 85.970897}",340.411
3097,"{'latitude': 19.548226666666668, 'longitude': 83.36619333333333}",311.223
3098,"{'latitude': 20.9884525, 'longitude': 85.9886497}",357.5
3099,"{'latitude': 21.7983659, 'longitude': 86.662717}",339
3100,"{'latitude': 21.587083333333332, 'longitude': 86.94606}",473.668
3101,"{'latitude': 21.407513333333334, 'longitude': 86.46995833333334}",964.664
3102,"{'latitude': 22.0643671, 'longitude': 86.6494771}",660.581
3103,"{'latitude': 19.904554, 'longitude': 83.1615781}",533.756
3104,"{'latitude': 20.7147658, 'longitude': 83.2112313}",765.928
3105,"{'latitude': 20.6786896, 'longitude': 86.7776266}",414
3106,"{'latitude': 20.0917955, 'longitude': 82.6417751}",335
3107,"{'latitude': 18.923615, 'longitude': 82.76834833333334}",714
3108,"{'latitude': 21.4675077, 'longitude': 83.9739629}",339.272
3109,"{'latitude': 21.1402721, 'longitude': 86.0697599}",544.664
3110,"{'latitude': 22.0643517, 'longitude': 86.6495064}",465.164
3111,"{'latitude': 21.7524856, 'longitude': 87.1028162}",321.083
3112,"{'latitude': 19.4114155, 'longitude': 82.6350101}",524.778
3113,"{'latitude': 19.3412547, 'longitude': 82.5139653}",416.667
3114,"{'latitude': 20.9883884, 'longitude': 85.9887218}",387.163
3115,"{'latitude': 20.9581538, 'longitude': 86.6277396}",811.581
3116,"{'latitude': 19.6154942, 'longitude': 83.5901382}",302.667
3117,"{'latitude': 20.919954099999998, 'longitude': 83.3843227}",570.502
3118,"{'latitude': 20.2452915, 'longitude': 82.5737823}",324.083
3119,"{'latitude': 18.36112, 'longitude': 81.91365166666667}",542.445
3120,"{'latitude': 21.0454567, 'longitude': 85.7492991}",488.334
3121,"{'latitude': 20.0998406, 'longitude': 86.4464834}",618.004
3122,"{'latitude': 18.574141666666666, 'longitude': 82.40919666666667}",930.889
3123,"{'latitude': 18.9497648, 'longitude': 84.2769925}",365.556
3124,"{'latitude': 19.4114155, 'longitude': 82.6350101}",470.911
3125,"{'latitude': 21.1934304, 'longitude': 83.3261091}",308.5
3126,"{'latitude': 21.2467536, 'longitude': 83.706411}",1024.336
3127,"{'latitude': 21.6671271, 'longitude': 83.6453734}",398.5
3128,"{'latitude': 20.7080495, 'longitude': 83.1321579}",618.412
3129,"{'latitude': 22.2453535, 'longitude': 84.883983}",833.001
3130,"{'latitude': 19.5680304, 'longitude': 83.652073}",672.222
3131,"{'latitude': 21.842099, 'longitude': 86.6808823}",598.834
3132,"{'latitude': 19.6144856, 'longitude': 82.8857389}",634.193
3133,"{'latitude': 22.4718264, 'longitude': 85.9861525}",351
3134,"{'latitude': 20.730793, 'longitude': 84.1571974}",477.415
3135,"{'latitude': 20.6616083, 'longitude': 86.7590999}",371
3136,"{'latitude': 21.4398827, 'longitude': 86.3426078}",651.253
3137,"{'latitude': 20.020095, 'longitude': 81.96629333333334}",399
3138,"{'latitude': 20.0336612, 'longitude': 82.4984757}",748.168
3139,"{'latitude': 18.618775, 'longitude': 82.59245}",347.889
3140,"{'latitude': 21.7009933, 'longitude': 86.0833466}",422.917
3141,"{'latitude': 19.391176666666667, 'longitude': 82.26984833333333}",763.556
3142,"{'latitude': 18.364676666666668, 'longitude': 81.89232}",992.556
3143,"{'latitude': 21.1872027, 'longitude': 86.5229739}",463.751
3144,"{'latitude': 21.3432004, 'longitude': 83.6248984}",553.579
3145,"{'latitude': 21.7618387, 'longitude': 87.15511}",316.998
3146,"{'latitude': 22.1810929, 'longitude': 86.646919}",371.502
3147,"{'latitude': 19.90698666666667, 'longitude': 83.16130833333334}",314.445
3148,"{'latitude': 20.09597, 'longitude': 82.6466637}",586.663
3149,"{'latitude': 22.1809927, 'longitude': 86.6469465}",407.003
3150,"{'latitude': 21.5316486, 'longitude': 86.6533494}",641.83
3151,"{'latitude': 22.3790302, 'longitude': 86.1982444}",391
3152,"{'latitude': 19.340883333333334, 'longitude': 82.51432}",1436.778
3153,"{'latitude': 20.5028888, 'longitude': 82.6716143}",1140.583
3154,"{'latitude': 20.8985877, 'longitude': 83.6050087}",313.585
3155,"{'latitude': 21.3304124, 'longitude': 84.3492096}",433.583
3156,"{'latitude': 21.1227241, 'longitude': 85.9293809}",392.913
3157,"{'latitude': 18.926243333333332, 'longitude': 82.38871833333333}",729.222
3158,"{'latitude': 20.7007346, 'longitude': 86.1336867}",484.083
3159,"{'latitude': 21.66845, 'longitude': 86.85207}",318
3160,"{'latitude': 20.5854651, 'longitude': 86.6605839}",474
3161,"{'latitude': 21.0717853, 'longitude': 84.3397298}",568
3162,"{'latitude': 22.3500143, 'longitude': 86.2315828}",410.494
3163,"{'latitude': 21.6750073, 'longitude': 83.7479023}",384.332
3164,"{'latitude': 20.700596, 'longitude': 86.1353517}",560.25
3165,"{'latitude': 19.388263333333335, 'longitude': 82.26762333333333}",542.666
3166,"{'latitude': 22.0741492, 'longitude': 86.6501688}",618.17
3167,"{'latitude': 22.0742448, 'longitude': 86.6500628}",366.75
3168,"{'latitude': 19.255085, 'longitude': 82.54188}",359.667
3169,"{'latitude': 18.82436, 'longitude': 84.33727}",423.556
3170,"{'latitude': 21.4686744, 'longitude': 83.9744688}",372.792
3171,"{'latitude': 20.3997402, 'longitude': 86.4865712}",341
3172,"{'latitude': 20.862049, 'longitude': 85.6731647}",544.585
3173,"{'latitude': 22.0045608, 'longitude': 86.8408777}",360.253
3174,"{'latitude': 21.3376026, 'longitude': 83.6218031}",557.31
3175,"{'latitude': 19.0695357, 'longitude': 83.8121729}",1344.928
3176,"{'latitude': 22.0742566, 'longitude': 86.6500692}",441.751
3177,"{'latitude': 20.6011306, 'longitude': 84.7850314}",334
3178,"{'latitude': 20.539452, 'longitude': 86.6369317}",337
3179,"{'latitude': 20.3049119, 'longitude': 82.6691048}",778
3180,"{'latitude': 22.0742439, 'longitude': 86.6500785}",305.586
3181,"{'latitude': 20.8325188, 'longitude': 86.3407872}",361.334
3182,"{'latitude': 22.0743386, 'longitude': 86.650012}",1350.166
3183,"{'latitude': 19.7362081, 'longitude': 82.807948}",353.778
3184,"{'latitude': 20.7011145, 'longitude': 86.1338024}",522
3185,"{'latitude': 20.9895058, 'longitude': 85.6732095}",311.502
3186,"{'latitude': 20.4862916, 'longitude': 82.6705458}",590.336
3187,"{'latitude': 22.0625433, 'longitude': 86.6491312}",317
3188,"{'latitude': 20.3856711, 'longitude': 86.1115447}",448.17
3189,"{'latitude': 19.234136666666668, 'longitude': 82.54747166666667}",312.555
3190,"{'latitude': 20.7079485, 'longitude': 83.1320924}",1241.548
3191,"{'latitude': 19.0698764, 'longitude': 83.8121275}",368.62
3192,"{'latitude': 21.7172343, 'longitude': 84.5205806}",342.836
3193,"{'latitude': 22.4434147, 'longitude': 86.0745138}",534.332
3194,"{'latitude': 20.5889602, 'longitude': 82.9709859}",526.756
3195,"{'latitude': 21.2859989, 'longitude': 84.0197278}",564
3196,"{'latitude': 20.4625211, 'longitude': 86.5167043}",608
3197,"{'latitude': 20.6527383, 'longitude': 86.6850618}",378.917
3198,"{'latitude': 19.90698666666667, 'longitude': 83.16130833333334}",518.889
3199,"{'latitude': 21.4520785, 'longitude': 83.4614187}",357.749
3200,"{'latitude': 20.7350642, 'longitude': 86.7493231}",553.502
3201,"{'latitude': 21.2820363, 'longitude': 86.5362982}",327.664
3202,"{'latitude': 21.1686618, 'longitude': 83.7522506}",328.5
3203,"{'latitude': 20.1775851, 'longitude': 86.3574344}",402.5
3204,"{'latitude': 20.6393359, 'longitude': 82.6151962}",319.667
3205,"{'latitude': 22.3339981, 'longitude': 86.2726103}",320.087
3206,"{'latitude': 20.6395581, 'longitude': 82.6151497}",418.332
3207,"{'latitude': 21.4889883, 'longitude': 86.2419768}",420.921
3208,"{'latitude': 19.197031666666668, 'longitude': 82.71800333333333}",404.889
3209,"{'latitude': 20.0424872, 'longitude': 82.7123695}",321.417
3210,"{'latitude': 22.3342911, 'longitude': 86.2726845}",494
3211,"{'latitude': 20.70078, 'longitude': 86.1335389}",669.415
3212,"{'latitude': 21.915155, 'longitude': 86.77274}",359.257
3213,"{'latitude': 21.514553, 'longitude': 86.5358007}",347.83
3214,"{'latitude': 20.9413305, 'longitude': 85.411253}",316.419
3215,"{'latitude': 20.9411456, 'longitude': 85.4117941}",337
3216,"{'latitude': 21.8076759, 'longitude': 87.2448344}",379.249
3217,"{'latitude': 19.2518637, 'longitude': 82.544675}",369.555
3218,"{'latitude': 21.2284979, 'longitude': 84.7077266}",401.17
3219,"{'latitude': 21.845795, 'longitude': 86.0163328}",473.997
3220,"{'latitude': 22.4436291, 'longitude': 86.07452}",417.917
3221,"{'latitude': 20.9765263, 'longitude': 85.838789}",432.827
3222,"{'latitude': 19.251934, 'longitude': 82.5446412}",672.222
3223,"{'latitude': 21.846205, 'longitude': 86.016232}",1150.672
3224,"{'latitude': 19.5146117, 'longitude': 83.5060413}",330.332
3225,"{'latitude': 19.685711666666666, 'longitude': 82.27172333333333}",342
3226,"{'latitude': 20.4124959, 'longitude': 85.3214749}",495
3227,"{'latitude': 21.5103973, 'longitude': 86.9256511}",430
3228,"{'latitude': 20.6729754, 'longitude': 86.1108549}",469.996
3229,"{'latitude': 19.6243193, 'longitude': 83.492607}",302.667
3230,"{'latitude': 21.7253776, 'longitude': 86.7411604}",306.25
3231,"{'latitude': 20.1836443, 'longitude': 86.252828}",411.162
3232,"{'latitude': 21.514528333333335, 'longitude': 86.53573166666666}",461.913
3233,"{'latitude': 19.2462483, 'longitude': 83.4209113}",375.444
3234,"{'latitude': 19.2214759, 'longitude': 83.766566}",347.889
3235,"{'latitude': 19.92176, 'longitude': 82.04125833333333}",332.112
3236,"{'latitude': 21.6831807, 'longitude': 87.0687554}",691
3237,"{'latitude': 21.0051233, 'longitude': 83.1885316}",301.417
3238,"{'latitude': 21.678586, 'longitude': 84.2776863}",817.753
3239,"{'latitude': 21.923813333333335, 'longitude': 86.71670333333333}",403.249
3240,"{'latitude': 20.672833699999998, 'longitude': 86.6382301}",470.83
3241,"{'latitude': 19.142203333333335, 'longitude': 82.320955}",518.889
3242,"{'latitude': 21.6854085, 'longitude': 87.4152833}",300.245
3243,"{'latitude': 18.8728108, 'longitude': 83.1581788}",721.664
3244,"{'latitude': 21.9272128, 'longitude': 85.8344489}",361.743
3245,"{'latitude': 21.284396, 'longitude': 86.4750388}",402.249
3246,"{'latitude': 21.5200157, 'longitude': 86.1555396}",576.498
3247,"{'latitude': 21.927226, 'longitude': 85.8347479}",431.004
3248,"{'latitude': 20.7183553, 'longitude': 82.5883425}",896.223
3249,"{'latitude': 21.7481076, 'longitude': 84.3511601}",351.498
3250,"{'latitude': 20.7082774, 'longitude': 83.4657575}",329.834
3251,"{'latitude': 18.856545, 'longitude': 83.88047833333333}",353.334
3252,"{'latitude': 19.505515, 'longitude': 83.30898833333333}",387.222
3253,"{'latitude': 19.2388468, 'longitude': 83.8232086}",381.333
3254,"{'latitude': 19.505384, 'longitude': 83.3089943}",426.555
3255,"{'latitude': 18.706325, 'longitude': 82.85455166666667}",383.223
3256,"{'latitude': 21.6383419, 'longitude': 84.0449672}",509
3257,"{'latitude': 20.894077, 'longitude': 85.814281}",474.166
3258,"{'latitude': 20.5909303, 'longitude': 82.9747018}",364.502
3259,"{'latitude': 21.4621105, 'longitude': 83.5365586}",431.587
3260,"{'latitude': 21.5360859, 'longitude': 84.3984407}",376.915
3261,"{'latitude': 20.7690132, 'longitude': 86.1525726}",301.253
3262,"{'latitude': 20.8193245, 'longitude': 86.2016036}",310.25
3263,"{'latitude': 20.6730483, 'longitude': 86.1108766}",439.581
3264,"{'latitude': 21.7766005, 'longitude': 85.9815759}",315.5
3265,"{'latitude': 21.7833568, 'longitude': 87.0461421}",339.747
3266,"{'latitude': 21.52722, 'longitude': 86.16624666666667}",400.577
3267,"{'latitude': 21.7220331, 'longitude': 86.746222}",342
3268,"{'latitude': 18.5533126, 'longitude': 82.2082304}",371.445
3269,"{'latitude': 19.483223333333335, 'longitude': 82.80635833333334}",359.667
3270,"{'latitude': 20.965808, 'longitude': 83.3187655}",473
3271,"{'latitude': 20.8188981, 'longitude': 86.2001942}",316
3272,"{'latitude': 19.890268333333335, 'longitude': 82.069715}",381.333
3273,"{'latitude': 19.6658442, 'longitude': 82.206436}",342
3274,"{'latitude': 20.988527, 'longitude': 86.6360271}",478.5
3275,"{'latitude': 22.5236239, 'longitude': 86.0795512}",339.17
3276,"{'latitude': 19.717423333333333, 'longitude': 82.37090833333333}",821.556
3277,"{'latitude': 20.4778869, 'longitude': 86.1719993}",390.66
3278,"{'latitude': 21.2858529, 'longitude': 84.016804}",1932.5
3279,"{'latitude': 21.2833901, 'longitude': 86.4683794}",316.419
3280,"{'latitude': 19.6144369, 'longitude': 82.885789}",336.111
3281,"{'latitude': 20.75102, 'longitude': 82.8610787}",348.5
3282,"{'latitude': 19.049341666666667, 'longitude': 82.55338166666667}",501.222
3283,"{'latitude': 22.2778758, 'longitude': 86.070304}",370.166
3284,"{'latitude': 18.8661137, 'longitude': 82.5707258}",324.333
3285,"{'latitude': 20.5800197, 'longitude': 86.5565012}",681.502
3286,"{'latitude': 20.4680586, 'longitude': 82.9209953}",687.724
3287,"{'latitude': 21.0625018, 'longitude': 82.7920927}",546.251
3288,"{'latitude': 19.5088133, 'longitude': 83.3135041}",326.223
3289,"{'latitude': 18.102065, 'longitude': 81.77327166666667}",496.223
3290,"{'latitude': 19.138696666666668, 'longitude': 82.315715}",393.111
3291,"{'latitude': 19.71765, 'longitude': 82.37063666666667}",404.889
3292,"{'latitude': 18.068713333333335, 'longitude': 81.74665833333333}",570
3293,"{'latitude': 22.2136634, 'longitude': 86.2869445}",495
3294,"{'latitude': 20.9263226, 'longitude': 82.8131321}",396.247
3295,"{'latitude': 20.5292958, 'longitude': 83.4097743}",914
3296,"{'latitude': 19.871546666666667, 'longitude': 82.770165}",455
3297,"{'latitude': 21.2498198, 'longitude': 84.5354263}",355.336
3298,"{'latitude': 19.276981666666668, 'longitude': 82.238575}",371.445
3299,"{'latitude': 19.277193333333333, 'longitude': 82.23862166666666}",438.333
3300,"{'latitude': 21.7618333, 'longitude': 83.7731105}",546.166
3301,"{'latitude': 19.87159, 'longitude': 82.77029833333333}",554.223
3302,"{'latitude': 21.9235485, 'longitude': 85.8573235}",403.415
3303,"{'latitude': 19.27689, 'longitude': 82.23857166666667}",381.333
3304,"{'latitude': 21.9235444, 'longitude': 85.8573298}",419.665
3305,"{'latitude': 21.735965, 'longitude': 86.851265}",628.332
3306,"{'latitude': 20.443322, 'longitude': 83.3588313}",310.583
3307,"{'latitude': 21.8425523, 'longitude': 86.9450658}",382
3308,"{'latitude': 21.9235597, 'longitude': 85.8573694}",462.83
3309,"{'latitude': 21.6402835, 'longitude': 84.0422204}",382.336
3310,"{'latitude': 19.717491666666668, 'longitude': 82.37005666666667}",422.556
3311,"{'latitude': 20.8264338, 'longitude': 86.1986764}",316.5
3312,"{'latitude': 18.972083333333334, 'longitude': 84.157005}",337.334
3313,"{'latitude': 22.0866742, 'longitude': 86.1139497}",399
3314,"{'latitude': 19.71782, 'longitude': 82.37053666666667}",1053.555
3315,"{'latitude': 18.0692334, 'longitude': 81.7468974}",548.334
3316,"{'latitude': 19.103121666666667, 'longitude': 84.04595}",359.667
3317,"{'latitude': 19.277176666666666, 'longitude': 82.238585}",465.888
3318,"{'latitude': 22.0865996, 'longitude': 86.1139268}",504.751
3319,"{'latitude': 18.926301666666667, 'longitude': 82.38857333333333}",302.667
3320,"{'latitude': 22.2778735, 'longitude': 86.0702183}",513.834
3321,"{'latitude': 19.719303333333333, 'longitude': 82.37037333333333}",308.556
3322,"{'latitude': 20.9602237, 'longitude': 86.3647242}",305.25
3323,"{'latitude': 18.717263333333335, 'longitude': 82.84679666666666}",456
3324,"{'latitude': 21.766143800000002, 'longitude': 85.9730422}",306.502
3325,"{'latitude': 18.9720332, 'longitude': 84.157205}",467.778
3326,"{'latitude': 18.9719892, 'longitude': 84.157128}",342
3327,"{'latitude': 19.234853333333334, 'longitude': 82.66231}",342
3328,"{'latitude': 20.8264749, 'longitude': 86.1986719}",411.336
3329,"{'latitude': 18.557608, 'longitude': 82.220828}",656.445
3330,"{'latitude': 19.90673, 'longitude': 83.16131333333334}",416.667
3331,"{'latitude': 19.23494833333333, 'longitude': 82.66230666666667}",416.667
3332,"{'latitude': 18.71693, 'longitude': 82.84668333333333}",404.889
3333,"{'latitude': 22.2722522, 'longitude': 86.1784374}",481.17
3334,"{'latitude': 20.4420849, 'longitude': 83.3452051}",309.5
3335,"{'latitude': 21.3373515, 'longitude': 83.6222489}",334.587
3336,"{'latitude': 21.7660954, 'longitude': 85.9729484}",432.25
3337,"{'latitude': 18.92631, 'longitude': 82.388385}",473.667
3338,"{'latitude': 21.8425506, 'longitude': 86.9450936}",708.747
3339,"{'latitude': 20.9620027, 'longitude': 85.9146771}",472.996
3340,"{'latitude': 20.061511666666668, 'longitude': 82.78246}",399
3341,"{'latitude': 20.7594228, 'longitude': 85.7962626}",369.332
3342,"{'latitude': 21.736005, 'longitude': 86.85141}",785.166
3343,"{'latitude': 21.7661634, 'longitude': 85.9731379}",409
3344,"{'latitude': 20.0616888, 'longitude': 82.782569}",347.889
3345,"{'latitude': 20.9602325, 'longitude': 86.3646049}",430.664
3346,"{'latitude': 20.7593436, 'longitude': 85.7963114}",331.162
3347,"{'latitude': 20.9620407, 'longitude': 85.9146642}",474.084
3348,"{'latitude': 21.519692, 'longitude': 86.8833247}",545
3349,"{'latitude': 19.2494787, 'longitude': 83.4552002}",532.445
3350,"{'latitude': 20.7263432, 'longitude': 83.6707978}",391.5
3351,"{'latitude': 20.5724081, 'longitude': 86.7085745}",464.249
3352,"{'latitude': 20.7593763, 'longitude': 85.7962802}",503.083
3353,"{'latitude': 19.258243333333333, 'longitude': 83.83567}",483.555
3354,"{'latitude': 18.8109195, 'longitude': 82.7080685}",371.445
3355,"{'latitude': 21.5835615, 'longitude': 83.4144176}",447.5
3356,"{'latitude': 20.2874843, 'longitude': 82.7678665}",405.166
3357,"{'latitude': 19.062041666666666, 'longitude': 83.82109333333334}",507.111
3358,"{'latitude': 21.6403036, 'longitude': 84.0420932}",672.913
3359,"{'latitude': 19.2497234, 'longitude': 83.4550015}",729.222
3360,"{'latitude': 19.295223333333333, 'longitude': 82.72290166666667}",632.889
3361,"{'latitude': 20.7592746, 'longitude': 85.7961256}",573.336
3362,"{'latitude': 21.3373588, 'longitude': 83.6220795}",652.253
3363,"{'latitude': 21.7117649, 'longitude': 86.624459}",618.494
3364,"{'latitude': 21.9541408, 'longitude': 86.0685722}",416.664
3365,"{'latitude': 20.5512919, 'longitude': 85.9853605}",390.502
3366,"{'latitude': 21.0627075, 'longitude': 82.7921785}",859.001
